684;127;102;219;sea_red_sea;x;
685;169;105;92;sea_red_sea;x;
686;1;108;220;sea_bab_el_mandeb;x;
687;43;111;93;sea_gulf_aden;x;
688;85;114;221;sea_gulf_aden;x;
689;127;117;94;sea_guardafui_channel;x;
690;169;120;222;sea_arabian_sea;x;
691;1;123;95;sea_arabian_sea;x;
692;43;126;223;sea_arabian_sea;x;
693;85;129;96;sea_gulf_oman;x;
694;127;132;224;sea_strait_of_hormuz;x;
695;169;135;97;sea_persian_gulf;x;
696;1;138;225;sea_persian_gulf;x;
697;43;141;98;sea_arabian_sea;x;
698;85;189;6;sea_arabian_sea;x;
699;85;204;136;AZERBAIJAN MOUNTAINS;x;
700;127;24;14;AZERBAIJAN MOUNTAINS;x;
701;169;27;142;AZERBAIJAN MOUNTAINS;x;
702;1;30;15;Zhitikara;x;		#Kazakh
703;43;33;143;Otrar;x;			#Turkestan
704;127;39;144;Terekti;x;		#Kazakh
705;43;48;18;AZERBAIJAN MOUNTAINS;x;
706;85;51;146;PERSIAN IMPASSABLE TERRAIN;x;
707;127;177;4;Siberian Wastes;x; #Impassable wasteland
708;1;135;160;ATLANTIC TI;x;
709;85;141;161;INDIAN OCEAN TI;x;
710;43;153;163;PERSIAN IMPASSABLE TERRAIN;x;
711;127;159;164;SOUTH SWEDEN LAKES;x;
712;43;168;38;DANISH LAKES;x;
713;85;171;166;IRISH LAKES;x;
714;127;174;39;ITALIAN LAKES;x;
715;169;177;167;HUNGARIAN LAKES;x;
716;1;180;40;GREEK LAKES;x;
717;43;183;168;WEST TURKISH LAKES;x;
718;85;186;41;EAST TURKISH LAKES;x;
719;127;189;169;EGYPT LAKES;x;
720;169;192;42;PERSIAN LAKES;x;
721;1;195;170;PERSIAN IMPASSABLE TERRAIN;x;
722;43;198;43;RUSSIAN LAKES 2;x;
723;85;201;171;river_kama;x;
724;169;207;172;Ustyurt Plateau;x;
725;43;0;173;TRANSOXIANA LAKES;x;
726;85;3;46;LAKES TARTARIA;x;
727;169;24;177;BOLTON;x;
728;1;27;50;YARLESTRE;x;
729;85;33;51;DOVER;x;
730;127;36;179;CANTERBURY;x;
731;169;39;52;ROCHESTER;x;
732;1;42;180;TONBRIDGE;x;
733;43;45;53;LEWES;x;
734;85;48;181;CHICHESTER;x;
735;127;51;54;ARUN;x;
736;169;54;182;HASTINGS;x;
737;1;57;55;CHERTSEY;x;
738;43;60;183;GUILDFORD;x;
739;85;63;56;KINGSTON;x;
740;127;66;184;TANDBRIDGE;x;
741;169;69;57;COLCHESTER;x;
742;1;72;185;MALDON;x;
743;43;75;58;CHELMSFORD;x;
744;85;78;186;DUNMOW;x;
745;127;81;59;IPSWICH;x;
746;169;84;187;SUDBURY;x;
747;1;87;60;BLYTHING;x;
748;43;90;188;BEODERICSWORTH;x;
749;85;93;61;NORWICH;x;
750;127;96;189;THETFORD;x;
751;169;99;62;WALSINGHAM;x;
752;1;102;190;LYNN;x;
753;43;105;63;SOUTHWARK;x;
754;85;108;191;LONDON;x;
755;127;111;64;WOXBRIGGE;x;
756;169;114;192;GORE;x;
757;1;117;65;BRENTFORD;x;
758;43;120;193;BERKHAMSTED;x;
759;85;123;66;SAINT ALBANS;x;
760;127;126;194;HERTFORD;x;
761;169;129;67;CAMBRIDGE;x;
762;1;132;195;RADFIELD;x;
763;43;135;68;PAPWORTH;x;
764;85;138;196;ELY;x;
765;127;141;69;BEDFORD;x;
766;169;144;197;AMPTHILL;x;
767;1;147;70;LUTON;x;
768;43;150;198;HURSTINGSTONE;x;
769;85;153;71;NORMAN CROSS;x;
770;127;156;199;LEIGHTONSTONE;x;
771;169;159;72;WINCHESTER;x;
772;1;162;200;SOUTHAMPTON;x;
773;43;165;73;PORTSMOUTH;x;
774;85;168;201;BASINGSTOKE;x;
775;127;171;74;CHRISTCHURCH;x;
776;169;174;202;CARISBROOKE;x;
777;43;180;203;BUCKINGHAM;x;
778;85;183;76;AYLESBURY;x;
779;127;186;204;NEWPORT;x;
780;169;189;77;WYCOMBE;x;
781;1;192;205;READING;x;
782;43;195;78;NEWBURY;x;
783;85;198;206;ABINGDON;x;
784;127;201;79;OXFORD;x;
785;169;204;207;BANBURY;x;
786;1;207;80;WITNEY;x;
787;43;210;208;SALISBURY;x;
788;85;0;81;WILTON;x;
789;127;3;209;RAMSBURY;x;
790;169;6;82;MALMESBURY;x;
791;1;9;210;WAREHAM;x;
792;43;12;83;POOLE;x;
793;85;15;211;SHAFTESBURY;x;
794;127;18;84;LYME;x;
795;169;21;212;EXETER;x;
796;1;24;85;TOTNES;x;
797;43;27;213;OKEHAMPTON;x;
798;85;30;86;BARNSTAPLE;x;
799;127;33;214;LAUNCESTON;x;
800;169;36;87;TINTAGEL;x;
801;1;39;215;HELSTON;x;
802;43;42;88;BATH;x;
803;85;45;216;WINTERSTOKE;x;
804;127;48;89;ILCHESTER;x;
805;169;51;217;TAUNTON;x;
806;1;54;90;GLOUCESTER;x;
807;43;57;218;BRISTOL;x;
808;85;60;91;WINCHCOMBE;x;
809;127;63;219;LINCOLN;x;
810;169;66;92;STAMFORD;x;
811;1;69;220;BOSTON;x;
812;43;72;93;BOLINGBROKE;x;
813;85;75;221;GRIMSBY;x;
814;127;78;94;POCKLINGTON;x;
815;169;81;222;COTTINGHAM;x;
816;1;84;95;BRIDLINGTON;x;
817;43;87;223;LEEDS;x;
818;85;90;96;DONCASTER;x;
819;127;93;224;HALIFAX;x;
820;169;96;97;SHEFFIELD;x;
821;1;99;225;YORK;x;
822;43;102;98;SCARBOROUGH;x;
823;85;105;226;WHITBY;x;
824;127;108;99;RICHMOND;x;
825;169;111;227;RIPON;x;
826;1;114;0;NORTHAMPTON;x;
827;43;117;128;PETERBOROUGH;x;
828;85;120;1;KETTERING;x;
829;127;123;129;WARWICK;x;
830;169;126;2;COVENTRY;x;
831;1;129;130;BIRMINGHAM;x;
832;43;132;3;DURHAM;x;
833;85;135;131;HARTLEPOOL;x;
834;127;138;4;DARLINGTON;x;
835;169;141;132;MONKCHESTER;x;
836;1;144;5;BAMBURGH;x;
837;43;147;133;HEXHAM;x;
838;85;150;6;ROTHBURY;x;
839;127;153;134;OAKHAM;x;
840;1;159;135;LEICESTER;x;
841;43;162;8;MELTON;x;
842;85;165;136;BOSWORTH;x;
843;127;168;9;NOTTINGHAM;x;
844;169;171;137;NEWARK;x;
845;1;174;10;RETFORD;x;
846;43;177;138;DERBY;x;
847;85;180;11;CHESTERFIELD;x;
848;127;183;139;CASTLETON;x;
849;169;186;12;WORCESTER;x;
850;1;189;140;EVESHAM;x;
851;43;192;13;KIDDERMINSTER;x;
852;85;195;141;STAFFORD;x;
853;127;198;14;WOLVERHAMPTON;x;
854;169;201;142;STOKE-ON-TRENT;x;
855;1;204;15;NEWPORT;x;
856;43;207;143;MONMOUTH;x;
857;85;210;16;HEREFORD;x;
858;127;0;144;WIGMORE;x;
859;169;3;17;CLIFFORD;x;
860;1;6;145;CARLISLE;x;
861;43;9;18;WHITEHAVEN;x;
862;85;12;146;KENDAL;x;
863;127;15;19;APPLEBY;x;
864;169;18;147;LANCASTER;x;
865;1;21;20;SALFORD;x;
866;43;24;148;WEST DERBY;x;
867;85;27;21;FURNESS;x;
868;127;30;149;CHESTER;x;
869;169;33;22;NORTHWICH;x;
870;1;36;150;MACCLESFIELD;x;
871;43;39;23;SHREWSBURY;x;
872;85;42;151;LUDLOW;x;
873;127;45;24;BISHOP'S CASTLE;x;
874;169;48;152;CARDIFF;x;
875;1;51;25;SWANSEA;x;
876;43;54;153;CAERPHILLY;x;
877;85;57;26;CARMARTHEN;x;
878;127;60;154;LLANDOVERY;x;
879;169;63;27;PEMBROKE;x;
880;1;66;155;ST DAVIDS;x;
881;43;69;28;FISHGUARD;x;
882;85;72;156;CARDIGAN;x;
883;127;75;29;ABERYSTWYTH;x;
884;169;78;157;BRECON;x;
885;1;81;30;TALGARTH;x;
886;43;84;158;LLANDRINDOD;x;
887;85;87;31;RHAYADER;x;
888;127;90;159;WELSHPOOL;x;
889;169;93;32;NEWTOWN;x;
890;1;96;160;DOLGELLAU;x;
891;43;99;33;CORWEN;x;
892;85;102;161;CAERNARFON;x;
893;127;105;34;LLYN;x;
894;169;108;162;LLANDUDNO;x;
895;1;111;35;DENBIGH;x;
896;43;114;163;WREXHAM;x;
897;85;117;36;RUTHIN;x;
898;127;120;164;YNS MON;x;
899;169;123;37;HOLYHEAD;x;
900;1;126;165;BERWICK;x;
901;43;129;38;DUNBAR;x;
902;85;132;166;KELSO;x;
903;127;135;39;JEDBURGH;x;
904;169;138;167;ANNAN;x;
905;1;141;40;MAYBOLE;x;
906;43;144;168;DUMFRIES;x;
907;85;147;41;KILCUDBRITE;x;
908;127;150;169;SANQUHAR;x;
909;169;153;42;WIGTOWN;x;
910;1;156;170;GIRVAN;x;
911;43;159;43;KYLE;x;
912;85;162;171;STRATHGRYTE;x;
913;127;165;44;CUNNINGHAM;x;
914;169;168;172;ISLAY;x;
915;1;171;45;ARRAN;x;
916;43;174;173;MULL;x;
917;85;177;46;SKYE;x;
918;127;180;174;LEWIS;x;
919;169;183;47;THE UISTS;x;
920;1;186;175;DUMBARTON;x;
921;43;189;48;GLASGOW;x;
922;85;192;176;MENEITH;x;
923;127;195;49;CASTLETOWN;x;
924;169;198;177;RAMSEY;x;
925;1;201;50;KILMARTEN;x;
926;43;204;178;GLENCOE;x;
927;85;207;51;LOMOND;x;
928;127;210;179;DINGWALL;x;
929;169;0;52;GAIRLOCH;x;
930;1;3;180;DORNOCH;x;
931;43;6;53;DURNESS;x;
932;85;9;181;THURSO;x;
933;127;12;54;WICK;x;
934;169;15;182;INVERNESS;x;
935;1;18;55;BADENOCH;x;
936;43;21;183;GLENFINNAN;x;
937;85;24;56;BANFF;x;
938;127;27;184;MORTLACH;x;
939;169;30;57;PETERHEAD;x;
940;1;33;185;ELGIN;x;
941;43;36;58;KEITH;x;
942;85;39;186;GARIOCH;x;
943;127;42;59;ABERDEEN;x;
944;169;45;187;KINCARDINE;x;
945;1;48;60;DUNDEE;x;
946;43;51;188;KIRRIEMUIR;x;
947;85;54;61;BALLATER;x;
948;127;57;189;MAR;x;
949;169;60;62;DUNFERMLINE;x;
950;1;63;190;KIRCALDY;x;
951;43;66;63;ST ANDREWS;x;
952;85;69;191;EDINBURGH;x;
953;127;72;64;HADDINGTON;x;
954;169;75;192;GALASHIELS;x;
955;1;78;65;PENICUICK;x;
956;43;81;193;LINLITHGOW;x;
957;85;84;66;QUEENSFERRY;x;
958;127;87;194;FALKIRK;x;
959;169;90;67;STIRLING;x;
960;1;93;195;CALLANDER;x;
961;43;96;68;CLACKMANNAN;x;
962;85;99;196;LANARK;x;
963;127;102;69;CADYOU;x;
964;169;105;197;BIGGAR;x;
965;1;108;70;SELKIRK;x;
966;43;111;198;PERTH;x;
967;85;114;71;COUPAR ANGUS;x;
968;127;117;199;DUNKELD;x;
969;169;120;72;ABERFELDY;x;
970;1;123;200;CRIEFF;x;
971;43;126;73;LAGOS;x;
972;85;129;201;SILVES;x;
973;127;132;74;FARO;x;
974;169;135;202;OURIQUE;x;
975;1;138;75;MERTOLA;x;
976;43;141;203;BEJA;x;
977;85;144;76;ALCACER DO SAL;x;
978;127;147;204;SETUBAL;x;
979;169;150;77;LISBOA;x;
980;1;153;205;SANTAREM;x;
981;43;156;78;OBIDOS;x;
982;85;159;206;LEIRIA;x;
983;127;162;79;COIMBRA;x;
984;169;165;207;AVEIRO;x;
985;1;168;80;PORTO;x;
986;43;171;208;BRAGA;x;
987;85;174;81;CHAVEZ;x;
988;127;177;209;BRAGANCA;x;
989;169;180;82;MIRANDA DO DUORO;x;
990;1;183;210;VILLA REAL;x;
991;43;186;83;GUIMARAES;x;
992;85;189;211;MOGADOURO;x;
993;127;192;84;LAMEGO;x;
994;169;195;212;VISEU;x;
995;1;198;85;TRANCOSO;x;
996;43;201;213;IDANHA;x;
997;85;204;86;ABRANTES;x;
998;127;207;214;CASTELO BRANCO;x;
999;169;210;87;NISA;x;
1000;1;0;215;CRATO;x;
1001;43;3;88;ELVAS;x;
1002;85;6;216;EVORA;x;
1003;127;9;89;AVIS;x;
1004;169;12;217;MONTEMOR;x;
1005;1;15;90;VIANA DO ALENTEJO;x;
1006;43;18;218;TUI;x;
1007;85;21;91;VIGO;x;
1008;127;24;219;PADRON;x;
1009;169;27;92;MONTE FARO;x;
1010;1;30;220;SANTIAGO DE COMPOSTELA;x;
1011;43;33;93;BETANZOS;x;
1012;85;36;221;LA CORUNA;x;
1013;127;39;94;FERROL;x;
1014;169;42;222;MONDONEDO;x;
1015;1;45;95;VILALBA;x;
1016;43;48;223;MELIDE;x;
1017;85;51;96;LUGO;x;
1018;127;54;224;CARBALLIDO;x;
1019;169;57;97;LUARCA;x;
1020;1;60;225;PRAVIA;x;
1021;43;63;98;GIJON;x;
1022;85;66;226;OVIEDO;x;
1023;127;69;99;VILLAVICIOSA;x;
1024;169;72;227;OURENSE;x;
1025;1;75;0;LIMIA;x;
1026;43;78;128;SANTIALLANA;x;
1027;85;81;1;SANTANDER;x;
1028;127;84;129;BILIBIO;x;
1029;169;87;2;IZURUM;x;
1030;1;90;130;IRUN;x;
1031;43;93;3;PAMPLONA;x;
1032;85;96;131;JACA;x;
1033;127;99;4;ALAVA;x;
1034;169;102;132;LIZARRA;x;
1035;1;105;5;LOGRONO;x;
1036;43;108;133;NAJERA;x;
1037;85;111;6;MEDINA DE POMAR;x;
1038;127;114;134;MIRANDA DE EBRO;x;
1039;169;117;7;AMAYA;x;
1040;1;120;135;REINOSA;x;
1041;43;123;8;LEON;x;
1042;85;126;136;RIANO;x;
1043;127;129;9;MONTERREI;x;
1044;169;132;137;MONFORTE DE LEMOS;x;
1045;1;135;10;PONFERRADA;x;
1046;43;138;138;ASTORGA;x;
1047;85;141;11;SARRIA;x;
1048;127;144;139;CANGAS DEL NARCEA;x;
1049;169;147;12;VILLABLINO;x;
1050;1;150;140;GUARDO;x;
1051;43;153;13;BENAVENTE;x;
1052;85;156;141;ALBA;x;
1053;127;159;14;SALAMANCA;x;
1054;169;162;142;CIDUAD RODRIGO;x;
1055;1;165;15;CORIA;x;
1056;43;168;143;PLASENCIA;x;
1057;85;171;16;ALCANTARA;x;
1058;127;174;144;ZALACA;x;
1059;169;177;17;MERIDA;x;
1060;1;180;145;BADAJOZ;x;
1061;43;183;18;OLIVENZA;x;
1062;85;186;146;MOURA;x;
1063;127;189;19;SERPA;x;
1064;169;192;147;AYAMONTE;x;
1065;1;195;20;HUELVA;x;
1066;43;198;148;ALMONTE;x;
1067;85;201;21;JEREZ;x;
1068;127;204;149;CADIZ;x;
1069;169;207;22;TARIFA;x;
1070;1;210;150;ALGECIRAS;x;
1071;43;0;23;MALAGA;x;
1072;85;3;151;NERJA;x;
1073;127;6;24;MOTRIL;x;
1074;169;9;152;ALMERIA;x;
1075;1;12;25;AGUILAS;x;
1076;43;15;153;CARTAGENA;x;
1077;85;18;26;MURCIA;x;
1078;127;21;154;ALICANTE;x;
1079;169;24;27;DENIA;x;
1080;1;27;155;VALENCIA;x;
1081;43;30;28;MURVIEDRO;x;
1082;85;33;156;CASTELLON DE LA PLANA;x;
1083;127;36;29;AMPOSTA;x;
1084;169;39;157;TORTOSA;x;
1085;1;42;30;TARRAGONA;x;
1086;43;45;158;SITGES;x;
1087;85;48;31;BARCELONA;x;
1088;127;51;159;LOREDO;x;
1089;169;54;32;GIRONA;x;
1090;1;57;160;ROSES;x;
1091;43;60;33;PERPIGNAN;x;
1092;85;63;161;OLOT;x;
1093;127;66;34;PUIGCERDA;x;
1094;169;69;162;ANDORRA;x;
1095;1;72;35;VIELHA;x;
1096;43;75;163;RIBAGORZA;x;
1097;85;78;36;AINSA;x;
1098;127;81;164;HUESCA;x;
1099;169;84;37;BARBASTRO;x;
1100;1;87;165;VIC;x;
1101;43;90;38;BERGA;x;
1102;85;93;166;MANRESA;x;
1103;127;96;39;URGELL;x;
1104;169;99;167;PRADES;x;
1105;1;102;40;MAIALS;x;
1106;43;105;168;LLEIDA;x;
1107;85;108;41;FRAGA;x;
1108;127;111;169;CASPE;x;
1109;169;114;42;BALAGUER;x;
1110;1;117;170;SARINENA;x;
1111;43;120;43;ZUERA;x;
1112;85;123;171;ZARAGOZA;x;
1113;127;126;44;EJEA;x;
1114;169;129;172;TAFALLA;x;
1115;1;132;45;TUDELA;x;
1116;43;135;173;BELCHITE;x;
1117;85;138;46;ALCANIZ;x;
1118;127;141;174;CALACEITE;x;
1119;169;144;47;ZAMORA;x;
1120;1;147;175;TORO;x;
1121;43;150;48;SIMANCAS;x;
1122;85;153;176;VALLADOLID;x;
1123;127;156;49;ARANDA DE DUERO;x;
1124;169;159;177;SAN ESTEBAN;x;
1125;1;162;50;OSMA;x;
1126;43;165;178;SORIA;x;
1127;85;168;51;TARAZONA;x;
1128;127;171;179;ARNEDO;x;
1129;169;174;52;SEDANO;x;
1130;1;177;180;PALENCIA;x;
1131;43;180;53;BURGOS;x;
1132;85;183;181;ATAPUERCA;x;
1133;127;186;54;LERMA;x;
1134;169;189;182;SAN LEONARDO DE YAGUE;x;
1135;1;192;55;VILLAFAFILA;x;
1136;43;195;183;VALENCIA DE CAMPOS;x;
1137;85;198;56;AVILA;x;
1138;127;201;184;BEJAR;x;
1139;169;204;57;MEDINA DEL CAMPO;x;
1140;1;207;185;OLMEDO;x;
1141;43;210;58;SIERRA DE GREDOS;x;
1142;85;0;186;ALMARAZ;x;
1143;127;3;59;TALAVERA;x;
1144;169;6;187;TOLEDO;x;
1145;1;9;60;MAQUEDA;x;
1146;43;12;188;LA ADRADA;x;
1147;85;15;61;CORACERA;x;
1148;127;18;189;MADRID;x;
1149;169;21;62;SEGOVIA;x;
1150;1;24;190;CUELLAR;x;
1151;43;27;63;UCEDA;x;
1152;85;30;191;GUDALAJARA;x;
1153;127;33;64;ARGANDA;x;
1154;169;36;192;VILLAREJO DE SALVANES;x;
1155;1;39;65;SIGUENZA;x;
1156;43;42;193;MEDINACELI;x;
1157;85;45;66;CALATAYUD;x;
1158;127;48;194;ABLANQUE;x;
1159;169;51;67;DAROCA;x;
1160;1;54;195;MOLINA;x;
1161;43;57;68;ALBARRACIN;x;
1162;85;60;196;TERUEL;x;
1163;127;63;69;MONTANEJOS;x;
1164;169;66;197;REQUENA;x;
1165;1;69;70;ALBACETE;x;
1166;43;72;198;SEGORBE;x;
1167;85;75;71;MAESTRAZGO;x;
1168;127;78;199;SIERRA DE SAN JUST;x;
1169;169;81;72;ZURITA;x;
1170;1;84;200;ALTO TAJO;x;
1171;43;87;73;ADEMUZ;x;
1172;85;90;201;CUENCA;x;
1173;127;93;74;VALERIA;x;
1174;169;96;202;ALARCON;x;
1175;1;99;75;VENTA DEL MORO;x;
1176;43;102;203;HUETE;x;
1177;85;105;76;UCLES;x;
1178;127;108;204;MORA;x;
1179;169;111;77;CACERES;x;
1180;1;114;205;TRUJILLO;x;
1181;43;117;78;CASTILBLANCO;x;
1182;85;120;206;LA JARA;x;
1183;127;123;79;OCANA;x;
1184;169;126;207;QUINTANAR;x;
1185;1;129;80;MALAGON;x;
1186;43;132;208;CABANEROS;x;
1187;85;135;81;LA PUEBLA DE MONTALBAN;x;
1188;127;138;209;CALATRAVA;x;
1189;169;141;82;ALCAZAR;x;
1190;1;144;210;TOMELLOSO;x;
1191;43;147;83;MENTESA;x;
1192;85;150;211;ALCARAZ;x;
1193;127;153;84;SEGURA;x;
1194;169;156;212;ALMANSA;x;
1195;1;159;85;CIEZA;x;
1196;43;162;213;CARAVACA DE LA CRUZ;x;
1197;85;165;86;LORCA;x;
1198;127;168;214;HUESCAR;x;
1199;169;171;87;BAZA;x;
1200;1;174;215;GUADIZ;x;
1201;43;177;88;QUESADA;x;
1202;85;180;216;JAEN;x;
1203;127;183;89;GRANADA;x;
1204;169;186;217;CABRA;x;
1205;1;189;90;CARMONA;x;
1206;43;192;218;SEVILLA;x;
1207;85;195;91;ARCOS;x;
1208;127;198;219;MORON;x;
1209;169;201;92;ANTEQUERA;x;
1210;1;204;220;UBEDA;x;
1211;43;207;93;ANDUJAR;x;
1212;85;210;221;ALARCOS;x;
1213;127;0;94;PEDROCHE;x;
1214;169;3;222;ALMADER;x;
1215;1;6;95;ILERENA;x;
1216;43;9;223;NIEBLA;x;
1217;85;12;96;ZAFRA;x;
1218;127;15;224;TRIANA;x;
1219;169;18;97;CANTILLANA;x;
1220;1;21;225;CORDOBA;x;
1221;43;24;98;MEDELLIN;x;
1222;85;27;226;HORNACHOS;x;
1223;127;30;99;DON LLORENTE;x;
1224;169;33;227;GUADIATO;x;
1225;2;36;0;IVIZA;x;
1226;44;39;128;MALLORCA;x;
1227;86;42;1;MINORCA;x;
1228;128;45;129;GRALHEIRA;x;
1229;170;48;2;REOLID;x;
1230;2;51;130;NARBONNE;x;
1231;44;54;3;CARCASSONE;x;
1232;86;57;131;MONTBEL;x;
1233;128;60;4;SAINT-LIZIER;x;
1234;170;63;132;BERTRAND-DE-COMMINGES;x;
1235;2;66;5;TARBES;x;
1236;44;69;133;OLORON;x;
1237;86;72;6;BAYONNE;x;
1238;128;75;134;BEZIERS;x;
1239;170;78;7;AGDE;x;
1240;2;81;135;MONTPELLIER;x;
1241;44;84;8;NIMES;x;
1242;86;87;136;ARLES;x;
1243;128;90;9;MARSEILLE;x;
1244;170;93;137;TOULON;x;
1245;2;96;10;GRASSE;x;
1246;44;99;138;NICE;x;
1247;86;102;11;MONACO;x;
1248;128;105;139;AIX;x;
1249;170;108;12;DRAGUGNIAN;x;
1250;2;111;140;Castellane;x;
1251;44;114;13;SISTERON;x;
1252;86;117;141;EMBRUN;x;
1253;128;120;14;GAP;x;
1254;170;123;142;SAINT-MICHEL-DE-MAURIENNE;x;
1255;2;126;15;GRENOBLE;x;
1256;44;129;143;MOUTIERS;x;
1257;86;132;16;CHARTREUSE;x;
1258;128;135;144;VIENNE;x;
1259;170;138;17;ANNECY;x;
1260;2;141;145;GENEVA;x;
1261;44;144;18;THONON-LES-BAINS;x;
1262;86;147;146;LAUSANNE;x;
1263;128;150;19;MARTIGNY;x;
1264;170;153;147;AOSTA;x;
1265;2;156;20;IVREA;x;
1266;44;159;148;TURIN;x;
1267;86;162;21;PINEROLO;x;
1268;128;165;149;CUNEO;x;
1269;170;168;22;SALUZZO;x;
1270;2;171;150;CHIERI;x;
1271;44;174;23;BERN;x;
1272;86;177;151;THUN;x;
1273;128;180;24;LUCERNE;x;
1274;170;183;152;BIEL;x;
1275;2;186;25;BASEL;x;
1276;44;189;153;ZURICH;x;
1277;86;192;26;FARDUZES;x;
1278;128;195;154;SANKT GALLEN;x;
1279;170;198;27;KONSTANZ;x;
1280;2;201;155;CHUR;x;
1281;44;204;28;PORRENTRUY;x;
1282;86;207;156;MONTPELLIARD;x;
1283;128;210;29;MULHOUSE;x;
1284;170;0;157;AVIGNON;x;
1285;2;3;30;APT;x;
1286;44;6;158;FORCALQUIER;x;
1287;86;9;31;ORANGE;x;
1288;128;12;159;VIVIERS;x;
1289;170;15;32;VALENCE;x;
1290;2;18;160;LYON;x;
1291;44;21;33;DIE;x;
1292;86;24;161;VAISON;x;
1293;128;27;34;ROMANS;x;
1294;170;30;162;BELLEY;x;
1295;2;33;35;Villars;x;
1296;44;36;163;BOURG;x;
1297;86;39;36;SALINS;x;
1298;128;42;164;LONS-LE-SAUNIER;x;
1299;170;45;37;PONTARLIER;x;
1300;2;48;165;MORTEAU;x;
1301;44;51;38;BESANCON;x;
1302;86;54;166;VESOUL;x;
1303;128;57;39;EPINAL;x;
1304;170;60;167;TOUL;x;
1305;2;63;40;HAYANGE;x;
1306;44;66;168;SAINT-MIHIEL;x;
1307;86;69;41;LUXEMBOURG;x;
1308;128;72;169;TRIER;x;
1309;170;75;42;KOBLENZ;x;
1310;2;78;170;BEDA;x;
1311;44;81;43;ADENAU;x;
1312;86;84;171;BONN;x;
1313;128;87;44;COLOGNE;x;
1314;170;90;172;DIEKIRCH;x;
1315;2;93;45;BASTOGNE;x;
1316;44;96;173;BOUILLON;x;
1317;86;99;46;AACHEN;x;
1318;128;102;174;DUREN;x;
1319;170;105;47;LA ROCHE;x;
1320;2;108;175;VIRTON;x;
1321;44;111;48;HUY;x;
1322;86;114;176;LIEGE;x;
1323;128;117;49;NAMUR;x;
1324;170;120;177;MAASTRICHT;x;
1325;2;123;50;EINDHOVEN;x;
1326;44;126;178;MOERS;x;
1327;86;129;51;GLADBACH;x;
1328;128;132;179;NIJMEGEN;x;
1329;170;135;52;KLEVE;x;
1330;2;138;180;LEUVEN;x;
1331;44;141;53;ANTWERP;x;
1332;86;144;181;BRUSSELS;x;
1333;128;147;54;ROSENDAAL;x;
1334;170;150;182;BREDA;x;
1335;2;153;55;TILBURG;x;
1336;44;156;183;TURNHOUT;x;
1337;86;159;56;MIDDELBURG;x;
1338;128;162;184;BERGEN OP ZOOM;x;
1339;170;165;57;GHENT;x;
1340;2;168;185;BRUGES;x;
1341;44;171;58;DINANT;x;
1342;86;174;186;MONS;x;
1343;128;177;59;CAMBRAI;x;
1344;170;180;187;VALENCIENNES;x;
1345;2;183;60;ATH;x;
1346;44;186;188;MALBODEN;x;
1347;86;189;61;COUVIN;x;
1348;128;192;189;COURTRAI;x;
1349;170;195;62;ROESELARE;x;
1350;2;198;190;YPRES;x;
1351;44;201;63;LILLE;x;
1352;86;204;191;TOURNAI;x;
1353;128;207;64;VEURNE;x;
1354;170;210;192;GRAVELINES;x;
1355;2;0;65;CALAIS;x;
1356;44;3;193;DUNKIRK;x;
1357;86;6;66;BOULOGNE;x;
1358;128;9;194;SAINT-OMER;x;
1359;170;12;67;AIRE;x;
1360;2;15;195;HESDIN ;x;
1361;44;18;68;MONTREUIL-SUR-MER;x;
1362;86;21;196;ABBEVILLE;x;
1363;128;24;69;DAX;x;
1364;170;27;197;MIMIZAN;x;
1365;2;30;70;LA-TESTE-DE-BUCH;x;
1366;44;33;198;MEDOC;x;
1367;86;36;71;BORDEAUX;x;
1368;128;39;199;FRONSAC;x;
1369;170;42;72;BLAYE;x;
1370;2;45;200;JONZAC;x;
1371;44;48;73;ROYAN;x;
1372;86;51;201;LA ROCHELLE;x;
1373;128;54;74;FONTENAY;x;
1374;170;57;202;TALMONT;x;
1375;2;60;75;MONTAIGU;x;
1376;44;63;203;RAIS;x;
1377;86;66;76;NANTES;x;
1378;128;69;204;GUERANDE;x;
1379;170;72;77;VANNES;x;
1380;2;75;205;LORIENT;x;
1381;44;78;78;QUIMPER;x;
1382;86;81;206;BREST;x;
1383;128;84;79;LEON;x;
1384;170;87;207;CORNOUAILLES;x;
1385;2;90;80;ROHAN;x;
1386;44;93;208;TREGUIER;x;
1387;86;96;81;SAINT-BRIEUC;x;
1388;128;99;209;PORHOET;x;
1389;170;102;82;SAINT-MALO;x;
1390;2;105;210;RENNES;x;
1391;44;108;83;CHATEAUBRIANT;x;
1392;86;111;211;AVRANCHES;x;
1393;128;114;84;COUTANCES;x;
1394;170;117;212;CHERBOURG;x;
1395;2;120;85;BAYEUX;x;
1396;44;123;213;MORTAIN;x;
1397;86;126;86;CAEN;x;
1398;128;129;214;FALAISE;x;
1399;170;132;87;LISIEUX;x;
1400;2;135;215;HARCOURT;x;
1401;44;138;88;FECAMP;x;
1402;86;141;216;DIEPPE;x;
1403;128;144;89;EU;x;
1404;170;147;217;ROUEN;x;
1405;2;150;90;GISORS ;x;
1406;44;153;218;MANTES;x;
1407;86;156;91;AUMALE;x;
1408;128;159;219;BEAUVAIS;x;
1409;170;162;92;AMIENS;x;
1410;2;165;220;CORBIE;x;
1411;44;168;93;PERONNE;x;
1412;86;171;221;SAINT-QUENTIN;x;
1413;128;174;94;NOYON;x;
